,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
spect_entropy_ch_F8,5.130481,5.274176,5.475981,4.324852,4.930683,4.64668,5.016411,4.900273,4.485097,5.444261,5.170871,4.11678,4.603163,4.962017,5.531767,4.656093,4.894075,5.448161,5.106071,4.703236,5.161092,4.874685,4.370548,5.112667,5.11322,5.436754,5.74694,4.766206,4.629159,5.087704,5.748466,4.536584,5.609225,5.534461,5.593047,5.238928,3.658837,4.67024,4.946952,5.819005,3.847503,3.826521,5.022904,5.445698,4.893322,4.999841,5.034225,3.763017,4.545103,5.672589,5.76913,4.75441,5.262689,5.646164,5.288579,4.50189,4.533857,3.231499,5.164915,3.854441,3.197546,3.850119,4.946223,4.846902,4.252388,5.205074,4.126019,3.798631,4.897369,5.192164,4.452866,3.791748,4.901047,4.141345,4.95179,5.614347,3.062748,4.438781,4.379958,4.831397,3.812591,4.382673,2.358172,4.432519,4.332766,4.551207,4.772496,2.829431,3.751506,4.966691,4.492804,5.026995,2.30224,4.723258,4.445293,4.647706,5.261151,4.649728,3.578214,5.058393,2.209169,5.452181,4.209311,4.152293,1.763977,2.531199,4.534318,3.70847,4.466192,2.116703,1.588364,4.446119,5.412931,3.940143,5.143992,4.905506,3.866825,4.758472,4.357335,5.25481,2.87583,5.1568,3.948196,3.897909,4.2573,1.491912,5.248963,5.307303,5.309045,4.569581,4.353011,4.307126,3.018574,4.984668,5.15705,5.558185,4.697043,4.238903,1.950686,2.903364
spect_entropy_ch_Fp2,6.096141,5.827561,6.039558,6.081366,5.829604,6.09441,5.954636,5.934346,5.886672,6.076329,5.991509,6.015173,5.498606,6.118794,6.077698,5.775196,5.921765,5.597908,5.944248,5.952983,5.924788,5.929785,6.174016,6.003862,6.010656,5.684771,5.843421,5.881883,6.032372,5.455301,6.017173,6.095284,5.962,6.200601,6.14059,5.731519,5.881175,5.730327,5.751415,5.890063,5.722599,6.152887,5.923175,5.942188,6.024111,5.864116,5.993075,5.798346,6.085552,5.667696,6.028109,5.981757,5.78238,6.112969,6.047152,5.95062,5.576263,5.528968,5.797435,5.941674,5.992331,6.037496,5.736604,6.10157,5.9011,5.726755,6.067087,5.810197,6.033628,5.700121,5.687247,6.123118,6.125529,6.118839,5.463781,6.023277,5.987662,5.954983,6.041822,5.853658,6.015508,6.066076,5.673176,6.041443,6.151764,5.808955,6.267086,5.017189,6.06604,6.081138,5.925952,6.00899,5.162127,5.705499,6.113753,5.6188,5.95374,5.805932,5.227314,6.090674,5.253254,6.165483,5.788709,5.744485,4.898435,5.153996,5.946669,6.028539,5.735032,5.473068,4.116135,5.945641,6.10088,6.022203,6.002971,5.897982,6.096638,6.16994,6.062655,6.149799,4.299681,6.081135,6.127061,6.004248,5.99952,4.31962,5.976149,5.970759,6.200435,6.031275,5.765024,6.085622,4.847793,5.541557,5.575662,6.007319,5.916118,6.276765,5.272303,5.552945
spect_entropy_ch_AF7,5.892211,5.270792,5.634145,5.917846,5.705858,5.558656,5.695695,5.443817,5.235207,5.797161,5.947836,5.521881,5.923735,5.734421,5.54084,5.442077,5.962325,5.633732,5.106685,5.699003,5.507611,5.953721,5.084279,5.880066,5.614791,5.69043,5.573199,5.869806,5.452241,6.017545,5.727201,5.234878,5.951789,5.241444,5.432836,5.881457,5.533796,5.671507,5.143885,5.595812,5.833297,5.345328,5.853758,5.699171,5.341113,5.844512,5.804646,4.858036,5.876525,4.947374,6.035631,4.759059,4.643645,5.633727,5.658629,5.927052,5.715976,5.519801,4.757012,5.146988,5.715701,5.982285,5.189415,4.8036,5.684313,5.933335,5.883532,4.004763,5.676208,5.778819,5.45433,5.951249,5.880609,6.116795,6.017991,5.402655,3.941121,5.449477,6.076638,5.903398,5.746798,5.578901,3.222194,5.330467,5.90862,5.642621,5.264719,2.887447,5.789955,5.566538,5.2724,5.16834,2.686695,3.644504,5.355043,4.803193,5.564702,6.034221,4.774723,5.738299,2.68082,5.308712,4.709517,5.644756,3.536632,2.415987,6.040747,5.789181,5.61536,4.35675,2.043315,3.441275,5.810802,5.502134,5.943187,5.703709,5.199004,6.067018,4.62699,5.696139,5.642035,5.723465,6.032996,5.790448,6.071144,2.832146,5.45408,5.843609,5.847738,5.925665,5.589938,5.92889,3.022336,4.601811,5.642319,5.489576,6.065549,5.83012,2.239646,5.820325
spect_entropy_ch_AF3,6.110681,6.145401,6.122466,5.996099,5.971495,5.982888,6.177914,6.130784,6.008964,5.93648,6.263273,5.954755,6.093706,5.772446,6.186885,6.202878,6.003682,6.002307,5.996823,5.948658,6.046215,6.025174,5.825721,5.803606,5.698016,6.076422,5.891068,5.901248,5.778243,5.947263,6.090572,5.956486,6.019458,5.376263,5.630084,5.770992,5.770233,5.84729,5.739046,5.729127,6.11251,5.926723,5.609662,5.695651,5.662198,5.377648,5.608172,5.275064,5.350738,5.683218,6.034398,5.896685,5.184096,5.654984,5.865911,4.901641,5.843062,5.761697,5.195884,5.869907,5.973034,5.542837,5.932843,5.694657,5.888037,5.632357,5.641792,5.799765,5.88749,5.563472,5.671751,5.951214,5.5657,5.556617,5.501334,5.92533,5.282693,5.801661,5.701313,5.5128,5.522714,5.731215,5.438904,5.909608,5.839249,5.899552,5.867857,5.211718,5.459392,5.560736,5.724283,5.56871,5.024571,5.553963,5.841863,5.415321,5.978255,5.812407,5.816119,5.546955,4.718472,5.621342,5.859506,4.789826,5.493072,4.73604,5.577166,5.263113,5.321716,5.65829,4.519425,5.201454,5.412425,5.253633,5.727597,5.573532,5.653338,5.841277,5.70955,5.689564,5.348595,5.306627,5.682339,5.283255,5.655518,5.616574,5.754539,5.656629,4.98868,5.798923,5.483589,5.754117,5.468652,5.507849,5.554349,5.51965,6.079943,5.624898,5.428744,5.960699
spect_entropy_ch_AFz,5.891057,5.83862,5.603676,5.390765,5.161641,5.698916,5.633896,5.94849,5.568454,5.697555,5.259037,5.419708,5.69947,5.33406,5.875379,5.626035,5.849812,5.944242,5.079285,5.66706,6.005167,5.658884,5.389115,5.424371,5.195389,5.950911,5.421114,5.182255,5.552223,5.203274,5.189266,5.255659,5.303651,4.605509,4.997048,5.064297,5.015175,5.304962,4.517133,4.586448,5.38277,4.962271,5.732567,5.517342,3.144365,3.937946,3.876554,3.535487,4.176584,3.805336,5.763212,5.022149,3.160708,5.173588,5.730451,4.98786,4.827944,4.898009,5.143219,5.712358,5.363356,3.98104,5.379551,4.015632,5.652867,5.555593,5.35346,5.586705,5.619958,4.251274,5.350807,5.206122,4.20102,5.028443,5.300133,5.259005,5.259087,3.576212,4.659053,5.310513,5.366949,4.829945,4.352628,5.447196,4.762346,5.155265,5.572634,4.640179,5.219584,5.415969,4.759964,5.046585,4.715464,5.248869,4.845346,5.177137,5.196277,4.183615,4.818723,5.543433,4.894527,4.847901,5.719188,5.28988,5.543879,5.047623,5.609653,5.296409,4.595222,4.838893,4.634385,4.608025,5.012822,4.505619,4.909608,5.827198,5.199792,5.446582,4.21609,5.391905,4.582912,4.75988,4.959715,4.579411,5.123934,4.80075,5.466962,5.007898,4.38715,5.393734,5.032442,4.809594,4.503399,4.253628,3.740416,5.16033,5.398225,4.708887,5.365194,4.181037
spect_entropy_ch_F1,5.32214,5.346496,5.192908,4.394213,5.455432,5.054321,5.092448,5.037257,4.93685,3.896483,5.189175,4.927892,5.140871,5.436062,5.59959,4.750721,4.630686,4.908861,4.577405,4.868203,5.614565,5.386101,4.665778,4.59988,4.498148,5.271365,4.785748,3.798211,4.566164,3.964951,5.303341,5.461969,4.425613,3.994195,4.682657,4.340408,5.42104,4.469499,3.972839,3.538984,4.947829,5.167613,5.145468,4.506566,3.851002,4.226755,4.726878,4.033783,3.914705,4.624672,4.844563,4.084593,3.244583,4.121153,4.795216,2.931963,4.146696,4.796807,4.311207,4.693429,5.007555,3.923172,4.855231,3.150203,5.158651,4.916668,4.506655,4.761533,4.962641,4.306752,4.74921,5.13519,3.727569,3.96581,5.040569,4.728612,4.315563,3.207743,5.002038,5.013792,4.540447,4.519626,3.161983,3.915713,4.102848,4.87476,4.643001,4.270229,4.667051,4.926145,4.585233,4.406689,3.235848,4.681284,4.546355,4.559477,5.164022,4.245527,4.87808,5.116139,4.203092,4.569789,5.130582,5.171852,4.215552,4.575598,4.584728,4.837123,3.862234,4.661697,4.204913,3.589426,4.515309,3.277283,4.750594,5.000079,4.641391,5.155184,3.555602,4.463244,3.084875,4.481462,4.452123,3.906266,4.708603,4.30459,5.075312,4.820229,5.005832,5.240051,4.654312,4.875746,4.360481,4.550812,4.059736,4.8916,4.946688,4.237562,5.150957,4.923601
spect_entropy_ch_F5,5.641768,5.750408,4.681247,5.87839,5.681274,5.557168,5.621768,5.576129,4.567715,5.33512,5.458035,5.606537,5.867619,5.427463,5.921111,5.075237,5.588785,5.49519,5.667079,5.727266,5.74872,5.671927,5.547109,5.015678,5.524656,5.478685,5.609174,5.747967,5.183955,5.659365,5.709127,5.57526,5.59384,3.964591,5.384078,5.641396,5.772595,4.936998,4.495804,4.991532,5.691896,5.505095,5.120248,5.706226,4.800148,5.17734,5.558653,5.034468,5.299208,5.317434,5.681538,5.312319,5.508952,5.061744,5.388334,4.343176,5.399589,4.705935,4.493462,5.590021,5.504904,5.307437,4.942918,4.381325,5.213083,5.497248,5.631747,4.631957,5.348912,5.310306,5.622116,5.500615,5.022558,5.324322,4.96118,5.718067,3.77003,5.158535,5.279238,5.562754,5.20424,5.771212,3.946161,5.515215,5.194601,4.832071,5.380925,3.555186,4.86119,5.458751,5.183144,5.31901,2.999834,3.930073,5.00409,5.271013,5.191668,4.894129,5.089289,5.541101,3.114359,5.187451,4.533296,4.954867,4.094606,2.776414,5.381306,4.971964,5.032383,5.202326,2.597688,4.471288,5.189007,5.044487,5.612634,5.374712,5.295652,5.7946,4.496684,5.579215,4.721237,5.031528,5.766165,4.912055,5.304183,3.625581,5.222828,5.63494,5.603661,5.339079,5.949221,5.394682,4.140234,4.229122,5.430955,4.860155,5.813732,4.966029,3.427421,5.011419
spect_entropy_ch_FT7,4.498906,4.58452,4.13458,5.162602,5.062294,3.953882,3.880845,3.910837,3.57127,4.780654,5.650728,4.548612,5.11972,3.626199,4.676706,4.097439,5.261258,4.741335,4.578084,4.515063,4.898246,4.740402,4.357998,5.626112,4.967283,4.369735,4.845955,5.211331,4.339418,4.969822,4.684433,4.024033,4.84488,3.958933,4.485579,3.78685,3.784623,4.389071,3.699206,4.396856,4.320229,3.968468,4.097892,4.937397,3.884478,4.465754,4.562723,4.718057,4.523462,3.989395,4.924318,4.569683,4.165715,4.003546,4.269622,4.213706,4.9289,3.624798,3.599199,3.221535,4.795734,4.825446,3.963294,3.850589,5.478244,5.56832,4.874953,4.683637,5.573359,5.677123,5.840101,4.596314,4.725148,4.975804,3.130885,5.738629,5.178281,3.157412,5.46122,5.740696,5.213197,5.79484,4.8397,3.109055,4.280986,3.998191,4.704428,4.200345,3.842864,5.169411,4.139626,5.517811,3.549849,4.658307,5.406299,4.775014,5.407426,5.901468,5.60441,5.032453,3.972011,5.86073,5.409604,5.193265,5.194785,4.791902,5.957994,5.76636,5.810188,5.087456,3.982375,3.523884,5.308024,5.391957,5.023542,5.253274,5.698793,5.305811,4.966954,5.971552,5.52033,5.357866,5.752973,5.98244,6.04362,5.370394,5.721582,5.218493,5.985012,5.357896,5.944118,6.097564,4.768515,3.691301,4.676387,6.068165,5.876354,5.636696,4.135498,5.566893
spect_entropy_ch_FC3,4.90965,5.037814,4.17097,4.3288,5.148355,5.016278,4.019132,5.111999,4.762857,3.237687,4.927423,4.520769,4.10356,5.068183,5.143223,4.555924,4.541459,4.003308,4.072999,4.552819,5.078596,4.824376,4.642013,4.408434,5.035647,4.960744,3.730292,3.578622,4.166538,4.298237,4.017014,5.029162,4.612613,4.412575,4.572723,4.327296,5.934903,5.352769,4.994524,5.313759,5.677569,3.744018,5.411246,4.71413,4.01832,4.564946,4.608924,3.829534,3.922876,4.65046,4.496236,3.93418,3.741283,4.322944,5.026754,3.298028,3.547881,4.503653,4.543672,4.158364,4.21181,4.232097,4.659029,4.038783,4.460354,4.936146,4.064422,4.685191,4.545815,4.848361,3.922074,4.967882,4.814366,3.970442,4.782785,3.869721,4.269529,4.122298,4.421083,4.756318,4.671071,4.466894,3.26633,3.928581,4.650954,4.522837,4.254048,3.821768,4.662119,4.566232,4.584968,3.95659,3.058654,4.907971,4.126467,4.334246,4.959988,3.518531,4.842611,4.679166,4.257407,4.456863,4.698648,4.972593,4.554561,3.780878,4.508732,4.774776,4.004166,3.854433,4.074472,3.533031,4.486533,3.225472,5.034092,4.69644,4.525276,5.296767,3.592198,4.40613,2.767457,3.956486,4.61921,3.658999,4.39871,4.173137,5.19352,5.152801,4.822932,5.119575,4.890829,4.552037,4.150917,4.388273,4.723011,4.588251,4.700534,4.027112,4.70148,4.753824
spect_entropy_ch_C1,4.62973,4.351915,5.121774,4.266835,5.322451,4.603911,3.947502,5.367313,4.815156,3.753126,4.385206,4.466563,4.119592,4.728935,4.857485,4.305708,3.054642,4.219352,3.634883,4.081761,4.372263,4.808772,3.767275,3.980345,3.372394,4.620589,3.539111,4.141358,3.871377,4.663134,4.551514,4.729079,4.288475,5.139487,3.630556,4.272385,4.155704,4.427515,4.091987,4.928995,3.914748,2.286884,3.996164,4.21864,3.947195,4.685772,4.155512,3.059539,4.125829,4.435098,4.647343,3.829988,3.511201,4.467081,5.146792,3.878045,3.438474,3.465962,4.591215,3.73682,2.927614,4.469958,4.522898,3.985961,4.792308,4.915736,4.238596,2.652152,4.368939,5.257186,3.555308,4.36929,4.60801,3.65096,4.709977,2.548818,4.417553,3.859187,4.638616,3.643684,4.573833,4.130862,3.878176,4.158086,4.188742,4.500083,4.275483,4.206513,4.285383,3.596357,4.600864,3.710055,3.110426,4.52677,3.725683,4.481185,4.853971,4.388457,4.897894,4.486675,4.513715,4.550354,4.617375,4.699571,5.114065,4.685983,4.26376,4.624186,4.439117,3.376614,4.513245,3.280194,4.678406,3.743226,4.613687,4.538767,4.131084,4.825002,4.054248,4.634771,3.081081,3.567383,4.235961,4.339167,4.45514,4.13902,5.240456,4.749983,4.57519,4.580108,3.871855,4.529812,4.11734,4.340311,5.063711,4.706149,4.224729,3.729949,4.68135,4.043526
spect_entropy_ch_C5,4.684094,4.668579,4.600297,4.288549,4.476274,3.276345,4.204083,4.778391,3.896482,4.445286,4.538475,4.346681,4.781974,3.917114,4.436272,3.940407,4.351997,4.658706,3.74265,4.952027,3.866708,4.26965,4.823658,5.395223,4.930794,3.901768,4.285681,4.712286,3.817606,4.821898,4.188061,4.422847,4.535598,3.995148,4.796323,3.592762,4.193098,3.982408,3.98192,4.562888,3.554422,4.727092,4.469648,5.096932,3.985562,4.853269,4.457475,4.860487,4.167412,4.401729,5.200587,4.717538,4.58605,4.565845,3.941839,5.097049,5.078972,4.293724,3.72292,4.84723,4.351363,4.205184,4.033357,4.206377,3.979972,4.661594,3.782518,3.80069,4.529629,4.476519,4.462579,4.608976,4.644292,4.379257,4.166383,5.227994,4.347418,3.256744,4.113697,4.530865,4.272352,4.458439,3.745264,4.309485,4.152018,4.51614,4.749559,3.921766,4.015971,4.999337,4.341659,4.410926,3.529631,4.491253,4.377492,3.309325,4.438964,4.619069,5.0297,3.899288,3.774403,4.973441,3.800958,4.204684,3.939093,3.676934,5.009962,4.427458,4.222244,4.108519,2.812599,4.355935,4.452938,4.672769,4.194114,4.689802,4.594947,4.395048,4.170154,4.725024,3.408639,3.439627,4.353866,4.633461,4.766153,3.323835,5.129463,4.722376,4.702834,4.814908,4.53145,4.767125,4.680449,4.298169,4.232328,4.934598,4.953783,4.492731,3.054518,4.444478
spect_entropy_ch_TP7,4.58625,4.712666,4.860041,4.108879,3.651898,3.236261,4.929989,4.460101,4.656538,4.347073,3.711875,4.856059,3.917054,3.967014,4.472521,4.592675,4.952988,4.744169,4.267856,3.923955,4.498949,4.705664,4.824673,4.631291,4.89036,4.822088,4.78123,4.963042,4.666092,4.808512,4.75935,5.340793,4.673221,4.174285,4.459811,3.859066,4.355989,4.381774,4.201886,4.579101,4.362312,4.995279,4.54648,4.874424,4.558666,4.665811,4.676871,4.523326,3.934907,3.954268,4.828303,4.344076,4.323022,4.127685,4.538053,4.24148,4.721397,3.853441,4.891833,4.584853,3.630262,3.532881,4.379972,4.161115,4.710868,4.473864,3.220856,3.883726,4.870017,4.812889,4.918855,4.342129,5.079252,2.759587,4.590116,5.023984,3.804198,3.046335,5.136146,4.274067,4.183615,4.337008,4.199294,4.081035,3.880631,4.438209,4.673245,4.486921,4.786421,3.87448,4.14757,4.449655,4.016166,4.292887,3.379768,3.739322,4.081943,4.048164,3.865635,3.520395,3.87977,4.639041,4.864768,4.853619,4.685137,3.961808,5.005616,4.391276,4.808427,3.467448,3.602891,2.503904,3.843646,3.993263,4.339205,4.402229,4.088099,4.474682,3.886965,4.290976,4.432838,3.730879,4.260271,4.676152,4.772176,4.003623,5.10938,5.493767,4.995616,5.528801,5.616934,4.92998,4.912633,4.490528,4.427002,4.310065,4.750169,4.481488,4.232144,4.229931
spect_entropy_ch_CP3,4.805781,4.539679,5.056883,5.210663,4.503674,4.606716,3.896812,5.420074,4.888201,5.07371,4.932486,4.599233,4.658457,4.161272,4.709004,4.90869,3.71092,4.723925,4.64988,4.343801,5.035768,4.260944,5.017457,4.817122,4.628981,4.61305,4.959777,4.007026,4.185057,4.900786,5.527382,4.687256,5.299694,4.087038,5.40127,4.834484,3.245927,4.282321,4.902265,4.084464,3.248787,3.524052,4.701535,4.723229,4.230195,4.851938,4.649977,3.423139,4.526999,4.463673,4.654094,4.488781,4.597443,4.367593,5.121022,4.439748,4.421969,4.806096,5.211394,3.94287,3.66369,3.420705,4.73818,4.674228,4.485505,4.528205,4.171562,4.13381,4.167262,4.702193,3.733235,4.302602,3.810817,4.549388,4.72365,4.743205,4.581996,4.660742,4.385418,4.442718,4.251769,4.089226,4.906318,4.146806,4.312004,4.639548,4.55046,4.796911,5.018701,4.870735,5.209841,5.467655,4.767614,5.525571,4.557475,5.305457,5.786118,5.750045,4.454611,4.471208,5.280607,4.915144,4.524752,4.660107,4.17571,4.671296,4.573862,4.365237,4.440149,4.188714,3.337795,3.022336,4.607568,4.652114,4.769103,4.662028,4.220249,4.614446,4.49981,5.315493,2.715513,4.957354,4.381659,4.573851,4.670349,3.492518,4.664565,4.761653,5.04256,4.795185,4.545369,4.530595,4.469407,4.664431,3.51753,4.828894,4.353893,3.739262,3.98703,3.554193
spect_entropy_ch_P1,5.349944,4.938429,4.882493,3.913028,4.264145,4.214923,3.992279,5.04246,4.08524,4.969387,4.117105,4.949986,4.294168,3.826014,4.223899,4.816475,4.969223,4.304984,3.825444,4.331063,4.85478,3.92065,4.054098,4.31974,3.542489,4.803421,3.667488,4.330841,4.7222,4.700026,4.879712,4.379582,5.586121,3.861322,5.589974,5.144348,4.160431,5.000247,3.99675,2.910658,3.592957,2.166074,4.739698,3.278136,4.536713,4.384607,4.362268,2.773947,4.144084,4.502426,4.073646,4.601607,4.159697,3.680458,5.258672,4.978667,3.861579,3.464571,4.82083,3.169808,2.259333,4.175952,4.518847,3.296395,3.889229,3.821592,4.609914,2.979682,4.1618,3.269685,3.563202,4.494942,2.924967,4.725574,4.429527,3.228734,4.42298,3.380743,4.550788,4.271576,3.089198,3.759874,4.529079,4.164979,4.400431,5.096462,4.605881,4.311545,4.847214,4.797924,4.236835,5.139998,4.496731,5.001459,3.315242,4.161791,4.789833,4.127292,4.195963,4.831113,4.421334,3.969056,4.363892,4.07215,2.760872,4.406907,4.503293,3.740986,4.365492,3.91024,3.889855,2.829595,5.086879,4.011951,4.884079,4.323514,4.871064,4.606008,3.325653,5.237268,3.102858,3.734081,3.00445,4.338498,4.817121,3.475072,4.364725,4.763593,4.528588,3.506099,3.518955,4.636422,4.468969,4.890345,3.845269,4.871713,4.591653,4.455284,4.869126,3.05594
spect_entropy_ch_P5,4.692231,4.827877,4.382053,4.749634,3.119969,3.342596,4.505054,5.03979,4.827797,5.247137,4.92579,4.44585,3.639799,4.000233,4.477492,4.428151,5.539942,5.142043,5.393737,4.292527,4.985627,3.947774,4.860874,4.381235,4.594797,4.592194,4.846314,3.983244,5.223241,5.133106,5.13956,5.177829,5.460629,4.453487,4.95339,4.975936,4.700476,5.173443,4.549949,4.844656,4.271264,4.393711,5.070416,5.300616,4.268906,4.947752,5.060697,4.668579,4.224115,4.663204,4.640338,4.674676,4.721367,4.553129,5.78025,5.298471,3.863809,4.352307,4.749929,4.716947,4.746621,4.01027,4.901398,3.824454,5.044594,4.641893,4.450138,4.267656,3.975749,4.652139,3.359676,3.88236,3.732251,4.647315,4.793706,5.036158,4.524216,3.878582,4.424723,4.172484,4.510098,4.250399,4.799654,3.881075,4.186676,4.742619,4.942675,4.434342,5.106648,4.521308,4.79383,4.879287,5.21925,4.407981,4.299689,4.059392,4.743912,4.243422,3.891362,4.731283,4.697325,4.204807,4.824673,4.525393,4.615053,4.629876,3.130586,4.290518,4.546288,3.29751,3.357973,3.645078,4.604118,4.331731,4.767332,4.408581,4.004367,4.710059,4.279047,4.944242,3.156814,2.836038,3.944212,4.523148,4.410008,3.168038,4.853863,4.749405,4.846042,4.683227,4.404396,4.21541,3.74489,4.302076,3.512061,3.96187,4.173589,3.968475,3.532594,3.932045
spect_entropy_ch_PO7,5.347405,3.757223,4.839423,4.175594,4.316224,3.786306,3.807611,4.326002,4.321928,3.993142,4.552041,4.520361,3.343204,3.287048,4.901642,4.111976,5.936225,5.0978,5.472004,4.862354,4.516429,4.505943,4.427994,4.532137,5.295307,4.763214,3.633627,5.225115,4.845778,4.400698,5.494008,4.95657,3.898754,4.87725,4.764939,4.52437,4.176761,4.449159,4.311331,5.194025,4.934371,4.744781,5.15408,4.809009,4.439172,4.992283,5.141091,3.810703,3.906834,3.351368,5.287903,4.3695,4.109828,4.476411,5.599448,4.372305,3.539334,3.632818,5.126872,4.331284,4.341741,4.461374,4.132173,4.279361,5.506891,4.146922,4.566793,3.707529,4.438948,4.673289,3.722457,4.97444,5.389157,4.502974,4.766419,4.491606,3.797365,3.944557,5.273471,4.047202,4.688268,4.157375,2.601053,3.803698,4.910157,4.871919,5.237624,3.205905,5.285947,4.562625,4.145004,4.592236,2.701557,3.171243,3.706045,4.3044,4.347892,3.971926,3.051201,4.297828,2.178729,3.549281,3.187436,4.665251,1.977845,1.742972,4.292868,4.578318,3.897052,1.920835,1.328848,2.347137,4.578819,3.872762,4.722873,3.956149,3.018088,4.508393,3.914109,5.153896,3.249776,3.650952,4.31366,4.026139,4.470527,1.361821,5.098181,4.7737,5.280438,5.152989,4.903106,4.412408,2.591003,4.438417,3.64546,4.755879,4.701482,3.633878,1.577334,4.143179
spect_entropy_ch_PO3,4.843883,4.649951,4.579917,4.993095,3.850258,4.397523,4.155886,4.960316,3.967629,4.486607,4.69232,5.116203,4.004842,4.315683,4.801529,4.797193,5.804681,4.756,5.042287,4.743079,5.305779,4.267593,3.110438,4.707465,3.491773,4.891585,5.133648,4.215575,5.90293,4.785254,4.992818,5.070006,6.051424,3.730993,4.86063,4.821932,5.057389,5.045591,4.886679,3.249752,3.890555,4.170958,5.124192,3.743488,4.234344,5.167002,4.583536,3.987064,3.920307,4.519627,4.653178,5.068959,4.198778,4.517736,5.169638,4.127299,3.720707,4.440868,4.143249,4.640691,4.172288,4.092402,5.080781,3.934219,4.885911,4.47019,4.932386,4.43889,4.420393,4.133048,3.585813,3.648306,3.450985,4.973403,4.58033,4.8891,4.199627,3.65155,5.002861,4.024849,4.285133,3.981564,4.113057,4.461942,4.89747,5.026924,5.305912,3.921633,4.888237,4.358797,4.033805,4.934732,4.870696,5.033822,3.258973,3.618547,4.723649,4.541295,3.356672,4.603196,4.025996,4.002692,4.233716,4.290129,2.887683,4.611352,4.902138,3.743655,3.661038,2.59836,3.190491,3.807728,4.996613,4.095125,4.776076,4.558134,4.675154,4.736318,4.433148,5.091384,3.617103,3.703941,3.173442,3.886849,4.415256,2.915802,3.822767,4.538873,4.850599,4.499021,3.157111,4.221881,3.471677,4.793846,3.882816,3.927335,4.516752,3.985595,4.823046,3.042302
spect_entropy_ch_POz,5.021933,4.577541,4.217989,4.919795,4.691864,5.364896,3.661037,4.880589,3.160991,4.357678,4.562859,5.302268,4.24643,4.753041,5.198532,5.246775,5.507682,4.157045,4.574238,4.371372,4.576984,3.621151,3.038563,3.893365,3.153036,4.873026,4.776003,4.322781,4.555418,3.468874,4.498378,4.300696,5.547205,3.422687,5.227304,4.705447,4.936869,4.957324,4.221331,2.878881,3.873223,3.330097,4.513496,3.811019,4.795735,4.769783,4.346883,3.299253,4.032556,4.047775,4.424528,4.206776,4.284856,3.980997,4.896776,2.918216,3.901035,2.331969,4.573787,3.314122,2.589681,4.3543,4.584423,3.725848,4.081477,3.45011,4.767178,3.992192,4.821456,3.787701,3.798721,3.089647,3.872908,4.659727,4.501768,4.99031,3.681974,3.71019,5.051918,4.021068,4.428968,4.025773,4.022044,4.707228,5.263976,4.845253,5.415923,3.606964,4.66872,4.811492,4.142293,5.087329,4.279349,4.770239,3.494561,4.19554,5.00966,4.098263,3.070103,5.135961,3.701182,4.172322,4.110554,4.211995,2.291326,4.453923,5.229556,3.51636,3.55849,3.665864,3.649876,3.46589,4.547675,2.932411,4.328986,3.962799,4.969015,4.474733,3.760843,5.139658,3.570154,3.42779,2.940998,3.72369,4.455842,3.264737,4.509026,3.862353,4.4329,4.293957,3.019644,4.177194,3.441134,4.238493,3.828701,3.891566,4.60695,4.312073,4.911597,2.80054
spect_entropy_ch_PO4,5.266552,4.862645,4.589364,4.817273,4.668321,5.635927,4.520395,4.928286,3.185798,3.264226,4.621725,5.129015,4.231307,4.828804,5.62096,5.31922,5.253646,4.613852,4.81082,4.462785,5.260831,4.586774,3.434021,4.891708,3.267746,5.159361,4.710375,4.117058,5.123493,4.23771,4.83878,4.59477,5.367394,3.396375,5.025033,4.96619,5.033191,4.804749,4.37561,3.321551,4.291363,4.081994,4.397853,4.55228,4.708998,4.940806,4.281953,4.05499,4.806912,4.271128,4.349934,4.357965,4.620512,4.265622,5.12911,3.349826,4.101762,3.054259,4.132833,3.677773,4.192104,4.749673,4.945689,3.88895,5.477096,4.62827,4.330951,4.476763,5.047852,4.073787,5.009088,4.62864,4.276622,4.575517,4.183484,4.767641,3.761539,4.406234,4.655449,4.343313,4.732326,4.460892,4.176361,4.335896,4.967291,4.719192,5.084541,3.968117,4.765673,5.661155,4.806025,5.139313,4.656909,5.035047,4.057578,5.159254,4.543386,4.500181,3.579948,5.22032,3.819474,4.131076,4.270953,4.958536,2.496267,4.730981,5.3116,3.503719,3.893381,3.414912,3.867269,4.325391,5.164213,3.579905,4.936057,4.23242,5.185121,4.503381,3.801363,5.035591,4.210334,3.432161,4.107173,3.682583,4.1288,3.328784,4.101424,4.093727,3.729663,4.221245,3.8415,3.780373,3.618732,4.03096,3.988548,3.462828,5.083216,4.108239,5.00114,3.237052
