,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
lingual-rh_beta,34.048745,28.716418,45.143055,39.004833,30.760164,36.674437,69.940862,38.637706,24.441127,49.838347,33.839165,34.990941,33.560161,60.646808,31.173707,44.756045,35.830689,61.231658,48.750393,44.971206,52.994979,39.695033,41.875663,42.153045,40.357889,39.431748,38.764147,40.350556,42.618888,69.07231,28.204529,45.663363,36.881589,60.933696,46.452533,27.732957,40.04108,28.416914,45.808988,42.156088,66.523665,25.29695,30.759389,63.474147,33.48769,61.234129,49.120365,35.961092,57.739328,33.635303,24.77662,47.415988,28.023036,82.65624,43.428492,41.366217,73.693831,55.13492,36.462034,39.557595,23.506775,92.666056,33.335141,38.757504,42.599067,22.632294,29.483176,40.011539,61.533701,49.968172,40.898629,50.802809,38.535898,53.77433,41.124934,24.493813,59.054825,37.68577,39.78773,31.859184,42.240443,65.559543,44.80099,45.579774,23.791736,43.250771,42.249818,53.484461,46.963718,34.353199,44.937553,29.122679,50.008764,41.013396,43.409339,48.278537,58.126215,24.850786,39.437007,47.744608,44.81931,44.027987,32.746343,35.766095,57.507794,52.233155,29.269592,52.307058,64.394509,39.838529,57.467471,92.351321,47.450342,31.726442,30.269859,53.548197,53.422595,40.037795,30.151658,36.772341,52.175942,34.919158,76.385284,96.159006,38.805726,53.687961,42.659964,46.655363,22.939664,39.111253,32.125642,30.37955,66.634372,39.600991,35.678235,50.99562,46.173509,61.568959,30.989937,81.346346
medialorbitofrontal-lh_beta,147.253109,177.266248,92.000317,114.339621,110.053941,132.666045,123.212235,86.697397,170.495082,137.816271,114.892863,110.532143,79.945147,100.01256,130.713765,147.881588,140.184467,163.13943,155.913821,182.919055,262.156988,158.892633,198.67108,100.75073,123.325516,107.755657,89.188138,85.191038,128.112208,48.055985,77.768837,80.361738,74.020049,112.476487,96.825819,90.697508,88.398093,47.502276,113.05921,80.101819,102.403257,64.854838,81.045643,78.141958,114.534451,135.707794,104.225645,77.577855,64.448151,87.305049,84.934464,60.42192,48.368027,75.780139,64.703493,87.013313,67.092845,81.999993,65.606816,134.154173,84.788639,96.915608,124.987226,98.461231,64.951381,78.892565,88.42553,76.214649,82.957375,74.409446,114.073212,62.162711,85.886709,79.956137,105.216716,57.408838,58.217988,83.230271,29.800264,59.619118,135.142533,141.024077,97.877385,66.191191,73.985856,59.601733,70.669466,85.441738,52.649997,68.067478,111.718641,62.676287,104.190342,103.908083,67.266326,120.082257,77.129563,68.150174,89.965065,87.837951,87.492732,55.05644,61.210336,150.601633,81.610961,135.921953,79.389072,83.91596,90.509451,88.13388,79.455093,109.147483,106.024462,63.891759,59.604067,69.043708,68.142652,67.39296,62.722467,97.770269,116.575302,98.005593,105.85675,91.262249,83.776582,85.416737,79.950914,124.698783,87.475241,70.953491,74.971794,84.650196,114.432498,105.525057,116.542983,83.27451,138.678853,93.311569,55.1791,67.43653
medialorbitofrontal-rh_beta,113.21136,139.017881,52.435839,90.076814,72.864045,136.451477,103.918481,129.396528,110.144693,107.113314,139.657936,91.264605,94.547991,108.725129,108.404405,110.819676,124.568882,144.751413,143.141751,169.197289,163.475969,132.675296,128.898456,81.53957,99.328578,142.603608,67.680355,110.565436,139.498488,55.177354,82.780013,83.108927,78.638531,140.294071,123.320919,135.336107,65.820601,79.432947,87.354305,110.35327,107.855539,121.813984,125.317646,95.046797,101.983378,124.270641,108.233437,51.238123,90.161203,142.515866,83.756708,73.893938,104.053306,135.841492,103.463335,112.949415,82.465432,114.05676,100.03313,137.705491,90.78105,83.078854,111.467383,111.556535,124.325246,69.817708,77.958166,87.581703,119.208884,95.892272,99.527989,69.183495,90.235552,88.083449,161.423811,81.358482,98.678109,71.136903,59.9033,93.263508,120.009083,109.715814,107.17407,87.729914,88.544061,71.436138,85.244119,110.93109,94.812707,89.612737,91.315198,83.396434,93.358648,63.372513,107.990072,119.205261,114.287101,68.429969,96.52652,85.722462,107.514079,61.281051,104.91732,146.891005,83.614098,134.143807,66.327952,91.299083,115.893936,91.264992,113.087528,122.047204,70.972181,121.051073,85.366873,44.554311,55.314457,92.894079,59.333428,106.164902,105.364078,109.789406,83.18938,79.437344,66.571867,67.893972,88.421485,125.9634,162.775743,65.646267,92.492039,95.889718,76.124803,74.143032,69.895284,87.396554,108.102365,117.391732,91.292567,85.734274
middletemporal-lh_beta,11.13547,10.154564,18.454814,8.214982,11.071049,10.283133,8.842813,13.449581,8.971747,8.69815,8.330119,8.705863,16.32852,18.997892,19.315522,9.37391,14.257333,18.699179,12.302074,12.467521,7.894963,9.249403,8.439938,12.79815,33.665459,10.84167,7.602639,16.008861,13.922779,19.477612,8.658573,10.881343,23.3229,11.185345,13.641865,5.4187,14.674427,13.641823,18.185853,12.555738,12.407854,13.216682,22.677123,12.158709,23.452808,29.142275,11.39372,9.97974,10.46358,11.039091,14.843458,12.450601,19.093347,10.020698,10.519527,9.522539,14.540795,21.645856,18.482228,11.497148,11.279082,11.551205,14.641232,13.668801,16.703595,16.71736,9.605255,14.246032,12.011327,10.727371,20.350078,11.893676,15.288499,11.521524,18.004786,19.788387,24.46711,11.665858,21.96939,15.322464,12.095549,10.123259,18.154009,12.42861,13.933891,13.584138,18.514239,19.783987,15.365034,10.459812,12.744658,17.477275,10.867537,11.920455,20.613852,23.801449,18.336482,18.674101,15.047499,16.526205,13.247701,11.355874,18.783899,16.113712,8.04503,20.71554,14.689354,12.934287,25.548869,12.861038,18.356012,19.968759,23.142025,23.922922,24.601,15.730386,20.307586,29.736042,16.269692,16.697148,17.611648,25.971427,14.51499,38.380162,44.889639,22.029216,21.786184,15.546759,10.220561,14.145618,11.821225,20.428648,32.584127,23.682196,10.5171,21.847829,21.01455,17.371323,16.820831,29.515285
middletemporal-rh_beta,22.099385,16.290256,27.029599,16.600067,21.718826,47.405337,16.816012,21.423552,22.162406,22.409016,18.794087,20.175248,22.819272,53.059373,23.819891,26.879006,22.72111,29.802346,32.587644,12.824321,36.55095,17.41059,25.340804,22.208298,27.051796,17.407863,24.439049,14.438728,16.135102,28.737645,23.161497,17.072796,16.85824,14.544842,22.062095,16.185936,20.983053,17.003412,29.88633,17.850211,22.921654,21.916623,23.633717,21.143924,16.092838,31.660241,16.411194,22.958467,28.380607,15.30164,22.504668,20.520255,15.514956,17.977584,26.419912,11.747416,16.554162,38.26479,18.813648,19.503218,19.34492,33.550515,15.43908,25.894666,19.708171,23.832659,17.453591,28.631208,27.399867,35.379848,22.762231,28.419012,19.28283,24.394153,33.87233,15.315176,52.031837,22.217371,24.89909,22.415901,49.085589,19.949669,24.691367,19.371522,16.088367,17.026781,17.236715,23.277821,17.441069,25.169679,26.183297,30.49939,21.209252,38.831855,24.502069,24.122665,25.536772,24.086788,18.107693,19.605701,19.040701,24.928416,21.69944,17.380368,42.048482,11.991896,21.645653,21.308529,22.337985,17.800954,24.404013,19.484429,20.900363,25.72032,20.618648,16.53378,17.386175,12.68714,29.238461,21.039565,27.079351,25.977126,28.672426,40.992324,16.382971,14.83261,14.224538,11.017531,19.896537,30.778202,17.01141,22.712109,20.11933,9.767458,17.15711,20.242832,28.798185,22.077383,13.084594,30.982788
paracentral-lh_beta,13.32806,7.807017,17.46595,12.201202,17.930775,22.301628,12.65092,17.374563,19.180391,11.201377,8.132025,30.06369,12.215731,15.313489,29.138073,13.394914,17.102642,7.070732,15.468245,23.977517,19.190128,15.658943,13.105781,23.307658,14.456533,38.372286,13.124881,11.459214,12.102692,11.816551,10.366431,8.404726,10.196514,15.795347,14.97468,15.781697,15.14247,21.319154,47.767469,19.635601,11.983882,13.98104,17.385701,28.618411,12.613684,32.94986,12.946902,12.541161,22.992199,21.890187,27.040054,9.396763,12.043633,6.695909,19.185358,17.011594,12.793417,38.148173,10.477227,7.558447,22.220713,18.667971,17.727149,27.170359,28.404516,13.800766,9.536296,19.737794,41.730176,18.655525,22.404214,17.959362,14.727883,18.04461,18.605067,10.712015,13.930899,20.651912,16.491419,17.741689,40.711799,28.39685,14.661072,18.934014,12.260164,12.111334,19.114721,14.766798,13.320638,9.425657,17.032906,16.398557,26.966419,26.34953,33.325042,20.604496,25.306752,16.995583,26.214039,14.075818,28.474059,25.878399,37.977936,21.330931,19.175284,22.275462,31.64802,36.024884,35.670568,9.783475,36.452939,42.8168,16.883363,14.855397,16.282034,19.389515,20.277505,15.394267,17.631258,15.870887,18.708708,58.340615,24.182154,23.551105,32.45174,31.374631,14.392585,26.798336,32.392962,24.63555,17.986878,9.422033,20.430308,16.468403,15.082103,16.016791,38.396142,27.462684,21.270732,80.959542
paracentral-rh_beta,24.471608,8.998558,14.333711,11.007386,10.913864,21.085424,9.320048,21.969545,18.737062,20.440866,14.961817,24.1919,22.42132,23.900824,18.99731,10.390346,13.5302,15.6144,8.608913,21.65645,14.631253,16.988728,14.5505,21.30835,17.589479,22.897242,24.793187,10.843602,10.502735,12.225769,18.061735,8.825047,15.020775,21.77777,14.470432,12.196963,15.926607,16.974036,38.594741,18.346972,16.11,20.35954,24.041683,39.956348,22.07878,24.993745,12.711032,18.701623,31.354103,21.685329,15.672414,11.570187,13.763289,9.956658,14.631501,12.847313,12.407139,25.48814,13.912996,13.758834,27.263638,32.717989,12.101979,22.360302,21.03632,11.701766,10.309728,21.67568,37.25816,27.615196,24.024239,27.00955,10.983164,15.057408,14.958734,9.350573,17.638097,16.228184,35.255951,21.306498,44.668598,17.380244,25.844013,12.407332,19.922756,18.608857,11.973835,13.594489,12.41802,24.554716,20.328106,15.705663,34.911641,16.057071,52.565611,15.937909,19.673388,19.603134,21.698557,16.352967,23.784898,59.568115,51.296668,14.210943,24.005653,19.080019,26.204215,37.780737,46.692185,13.881468,29.762714,41.821528,16.13109,14.2534,15.694795,21.307931,24.67912,7.976827,13.710777,26.452057,23.469087,26.229549,18.287844,29.216548,49.134718,21.835078,14.15225,29.293458,31.661914,17.232452,15.947168,8.160945,19.114075,14.686301,10.190601,15.254725,35.588537,14.359472,14.710987,67.474545
parahippocampal-lh_beta,35.507316,31.684529,35.711506,30.443147,26.819021,22.905448,40.306961,31.111119,22.089329,32.497333,27.537038,24.550411,22.972768,51.579364,45.247007,28.588368,21.263623,62.571323,33.773822,41.709108,24.285745,23.040872,26.571007,33.777157,88.167889,23.088574,17.785599,52.062416,39.932203,54.230199,29.633057,24.642241,74.324559,41.107097,34.837488,19.616613,41.000819,36.750981,55.745772,34.084425,38.016697,30.732533,67.390308,35.393419,64.620716,58.445057,35.392921,25.174014,35.949384,30.847552,37.252536,24.448546,43.35161,28.123044,30.418645,23.337133,46.726695,78.572746,52.164941,24.950575,23.849644,45.565293,36.999909,29.514222,51.181052,37.072471,22.735061,31.178062,27.145663,27.648372,55.710151,29.111643,47.482849,30.086591,43.696115,32.333114,81.437473,29.482804,51.026637,31.550313,24.909359,36.15092,37.09608,33.530432,47.566062,23.491083,43.155276,55.916372,51.723953,32.812468,29.030154,47.72866,29.271088,34.575708,48.874739,77.187514,54.435239,35.925955,43.220442,42.138738,45.376131,26.010917,55.392629,43.484776,35.054939,55.46754,36.870015,33.650192,46.54525,36.601728,17.067576,47.71584,53.502063,42.525191,41.010514,39.289412,45.557444,57.656681,39.441956,40.473994,45.003802,48.389974,46.075727,96.264331,77.824099,43.512272,42.515503,29.052889,31.191102,31.135856,22.604469,40.085996,67.408721,46.273424,25.157415,48.639829,44.980299,39.03918,49.402,78.595456
parahippocampal-rh_beta,51.061981,26.350357,49.563501,35.458362,36.584916,56.296428,54.3746,41.943617,32.17524,46.902301,34.691118,30.049133,40.441356,103.193977,39.909112,37.846085,26.374018,66.808527,59.578839,28.973816,62.241971,36.508606,50.588561,40.790609,41.339792,35.146007,36.477324,48.803518,39.381557,76.551612,29.504566,41.082838,36.408048,54.089135,46.748918,29.344399,40.552696,30.706656,56.101994,46.06858,62.698519,45.969735,44.556351,51.667767,36.840276,81.785197,40.966097,49.007021,61.871407,36.127891,29.712036,41.776675,24.862708,44.507147,58.306238,26.054515,60.950578,76.115608,39.714985,34.556581,29.480292,84.646486,28.631288,46.35194,30.95444,30.067613,34.680691,59.302294,48.106729,61.036728,39.07964,64.827415,43.213676,41.838691,55.133073,27.161001,105.821712,40.997218,45.240926,37.655236,72.069543,39.603451,39.215221,37.691708,30.740933,34.262594,36.927221,44.133262,46.399509,45.224774,64.870298,40.600323,60.461043,53.872529,44.210862,52.092258,63.810848,40.877514,42.04294,43.597489,38.82294,45.446096,33.690787,35.188907,97.20356,40.240854,33.525677,55.330768,57.334106,29.560011,41.920503,68.19489,41.227213,45.99479,38.212616,34.410137,33.927661,32.669192,48.755522,47.489143,57.28643,42.022729,78.899628,104.781256,40.518622,35.578443,34.541773,25.811649,32.037986,46.666625,30.837759,38.106845,54.998958,28.880472,35.356874,48.855516,49.902798,51.350099,33.135789,84.943697
parsopercularis-lh_beta,93.928784,117.035649,78.856241,93.375192,164.620972,120.869054,142.889595,103.874259,102.140053,149.287266,63.636452,101.548604,64.698437,125.41897,103.577133,100.736772,148.845229,144.260859,115.191183,122.854507,132.997917,119.701479,157.263379,56.228914,106.531034,79.650557,92.708653,38.974102,54.485588,54.538989,42.12016,56.506742,35.292776,44.776747,72.847523,44.458079,38.106886,59.560864,70.148674,53.779612,61.98085,58.465541,79.213201,68.594146,83.971201,84.084329,67.036005,66.055584,55.046815,51.476559,61.593616,40.945313,49.575352,69.05558,55.313045,37.24428,41.394403,61.193238,52.000603,80.574686,48.112601,65.3065,81.345817,99.889224,37.555612,89.744906,55.240506,68.600435,64.874803,73.728603,76.733686,68.95392,57.685098,53.380273,63.025142,38.618304,44.422873,69.885621,27.784993,54.896636,65.151179,57.348469,103.09003,28.851869,29.549457,39.774889,47.586227,39.780044,52.51071,39.484294,60.448639,38.854347,82.397139,65.185695,60.956694,67.584377,58.918909,69.763646,92.409534,88.461466,65.36958,68.493153,41.233419,169.537573,49.020074,57.307655,80.585566,98.902894,85.042474,84.368189,60.714625,71.877124,105.05847,51.225456,51.00433,75.718002,79.306788,43.290792,63.183523,63.652342,143.735521,77.625711,129.127522,103.056045,124.322267,93.71842,58.738405,83.126093,69.100606,49.102623,89.008309,61.353641,77.940635,109.449221,128.827751,56.828809,117.625678,62.838375,108.438145,141.70404
parsopercularis-rh_beta,71.092384,82.232639,35.229363,70.014984,81.727718,47.291587,53.138119,98.450706,65.216993,73.839675,88.190669,63.324742,63.738809,71.322099,62.258841,59.325344,75.989939,75.660536,88.775668,104.281786,73.251869,112.843179,84.170855,64.589781,81.400561,89.249262,62.875625,88.591787,81.334133,35.329283,48.006302,61.719058,52.466166,95.292745,97.23516,72.303926,43.262104,71.536456,58.071316,75.083977,73.826673,83.327042,106.159001,60.174777,72.003754,70.061613,81.223092,56.969389,58.041182,92.290011,67.441516,43.320271,85.0664,87.234962,80.5676,64.850772,64.912953,93.276541,76.3846,91.948246,46.883989,53.226023,81.493623,102.231219,70.659551,70.637991,46.820112,55.726639,98.578508,100.647195,69.707178,77.471715,44.4652,63.176266,104.345944,59.68708,63.142132,56.744691,52.266625,62.338442,94.78365,81.304968,117.785125,50.24842,63.874308,84.28019,44.613103,63.522431,91.25215,81.199245,57.277629,55.472588,64.373088,31.665873,72.111197,66.211666,99.494867,58.338093,86.454961,65.446436,68.870993,48.029995,102.687861,150.625578,70.127425,71.39916,70.740634,78.247927,130.69249,59.257784,90.623547,69.564205,61.403286,86.313871,84.843297,57.389454,61.901456,75.050413,31.256104,74.878049,91.068687,95.021397,65.364851,53.20297,69.5428,51.404479,80.786086,77.576245,92.09872,56.765819,71.809312,67.296152,57.811148,54.118049,55.076822,54.033018,69.211933,93.550108,114.98667,84.882386
parsorbitalis-lh_beta,39.029875,27.980142,9.478275,21.323007,16.183285,27.422498,29.741803,25.733008,25.988371,23.998499,21.592442,14.281165,27.572485,33.785245,26.241644,16.440725,39.848808,23.246575,29.133139,29.27403,32.490785,34.329594,20.311939,26.581511,19.49316,21.678191,23.496813,22.64169,22.69958,16.230604,24.087118,16.676577,18.347179,25.525519,26.336005,35.71823,19.738405,21.643054,27.355845,19.896414,19.328862,20.595635,26.739779,17.891609,14.196934,33.502955,18.719242,13.873204,18.537687,29.810675,17.704054,15.425321,13.725965,11.730773,28.902564,18.813612,20.401992,26.420078,16.317947,29.13617,21.05158,13.186053,19.82705,22.188728,24.385657,19.663286,15.687464,20.399088,27.56721,25.681905,18.862482,11.286393,18.423083,22.55808,53.483429,22.88616,25.012938,14.061264,16.277464,20.834714,14.283861,31.196923,30.082767,23.696027,22.020176,23.454561,27.544827,23.814151,21.316005,22.134083,18.557273,23.657897,21.348625,17.903331,36.13168,22.985112,32.177068,20.737966,20.336303,13.268992,25.797099,20.067557,20.391068,36.746934,21.403677,34.061347,18.008972,13.744961,20.746308,27.104028,25.304088,21.26896,14.94103,16.211785,12.72916,16.20378,14.556485,21.866532,16.275832,22.243622,17.957163,26.789417,11.563308,16.666306,21.699754,15.455429,20.105192,20.98197,15.462763,13.533611,21.245289,17.537148,26.372739,20.28004,17.296696,19.939429,17.350022,10.369324,22.686627,18.349485
parsorbitalis-rh_beta,64.685133,61.596203,36.69919,48.348222,44.88068,41.764582,53.894875,48.655034,45.075922,42.897993,49.454585,27.539881,47.04498,42.610242,46.83412,26.86277,71.630801,64.112632,40.750659,62.264856,35.009974,64.288949,36.37454,53.945748,48.590043,37.448231,63.133218,48.313827,37.440461,56.562657,47.317202,57.704857,39.758129,33.482792,43.8639,50.347147,34.832932,58.442596,47.752558,50.752579,49.756894,35.716742,61.99896,34.345879,27.054452,48.109781,36.015851,41.954917,26.250007,66.829742,37.503104,32.478817,41.905874,18.470926,40.73608,36.909139,28.097265,44.293718,30.436987,47.020128,39.772219,37.168744,37.593663,38.584619,52.241506,39.620517,37.321265,31.559204,49.070544,38.990706,30.913775,26.088214,39.983184,31.708417,58.19238,49.103059,48.642435,30.942478,59.54371,28.123506,37.567845,58.970853,52.929667,43.850652,34.754294,65.524814,45.024731,28.665143,40.746625,40.386657,31.65157,34.079328,35.411081,31.62562,66.385672,47.933696,40.531118,34.845848,36.270778,27.031564,38.963343,46.889295,42.747312,53.533929,56.05129,54.906015,33.355405,20.670681,50.378264,54.835705,43.122657,26.993925,32.536637,21.165437,14.573591,28.321893,25.757864,46.4221,39.822622,34.804558,27.51636,44.114347,28.649586,40.415422,37.599825,50.732019,35.838256,32.910265,18.272893,28.514876,34.343461,26.069394,30.588987,30.067488,47.847933,31.847771,45.332647,33.814141,51.961625,32.419159
parstriangularis-lh_beta,55.672841,57.07954,56.796297,26.208183,66.693917,82.813122,56.406836,36.141789,48.50607,53.707109,26.711771,42.189353,40.8749,76.905701,49.89314,44.858374,48.070326,33.924181,51.956568,48.417111,62.383254,62.718913,43.525687,45.257991,46.766396,34.840063,35.152692,47.721461,41.577912,29.21976,30.160671,44.179776,50.350189,50.959794,49.469577,39.674701,18.090907,23.631894,60.011927,36.265375,22.758195,31.999566,40.370432,37.329153,25.479234,35.47015,43.506724,33.779656,40.187158,55.43288,33.956138,30.955066,46.878147,24.711262,36.429776,35.579001,22.794132,44.047532,41.620725,38.066901,34.404847,16.77504,27.457471,53.78703,23.68738,26.745389,30.625519,42.288433,53.85683,43.510455,43.192446,24.531496,49.445034,42.29752,56.557637,40.051177,38.590961,33.348623,34.881027,26.769506,26.613971,51.566801,29.901439,42.720767,27.875738,26.76675,40.115519,40.854453,21.983696,32.179374,26.592917,39.61825,47.96074,45.79827,61.259255,28.279688,37.312981,42.636003,36.040947,28.931621,46.230878,37.621493,47.38089,53.492763,33.674434,73.496058,23.873185,50.722274,68.072545,51.191845,40.986039,43.097185,34.246145,54.808613,37.452613,33.558312,40.422774,49.423585,30.495553,40.628167,29.154575,57.781682,30.792977,49.517391,53.870389,40.323966,34.545456,41.954704,41.091268,38.456523,33.436176,39.378871,39.474624,39.680262,38.2199,51.89442,50.190793,41.108198,41.069677,49.222785
parstriangularis-rh_beta,53.193557,58.857504,57.226661,55.256791,56.085058,40.049542,47.469572,38.955853,48.200246,43.40384,51.113538,28.137552,41.993137,44.69839,55.328629,30.239454,66.387684,56.554175,41.852515,86.794566,37.477437,55.010679,39.653935,58.444453,56.306141,46.842161,54.461256,58.471476,45.207018,56.048799,43.990248,67.389868,40.561124,34.89315,42.002989,27.946641,43.971924,48.029207,57.419773,56.080577,43.495102,45.002089,65.958913,28.989145,41.235359,48.435626,43.121843,46.120792,38.254387,67.515079,43.942241,39.809213,58.02925,41.188591,52.076198,50.048925,25.155442,47.503684,40.830361,26.233245,32.356016,45.645694,50.828344,56.352683,42.808005,34.777213,36.13512,35.745287,42.699428,38.831936,39.183978,36.912934,28.691704,35.79408,30.707581,50.45823,72.395836,32.033715,65.37895,35.214391,50.483872,62.076607,48.905938,40.371137,35.372514,58.363076,50.307527,29.675843,50.731931,39.73269,36.159681,41.348467,37.432867,25.577188,69.389861,43.860136,29.345667,43.179217,38.446881,42.647454,30.542848,45.063899,50.684744,41.292943,50.239356,46.755748,35.31787,31.285158,54.174617,42.106404,55.857232,50.582223,36.724752,32.011246,19.431504,29.646314,28.495898,53.711989,35.238663,29.910885,32.735046,45.374831,31.430835,40.010799,43.110458,55.193661,42.391905,28.344813,38.210434,32.001496,41.924316,40.412815,40.901373,25.290388,55.731232,44.497119,46.207401,43.231862,72.07731,51.182415
pericalcarine-lh_beta,34.068399,25.352008,48.04894,38.50519,20.364604,40.81151,49.852357,39.73283,18.868534,32.767045,18.61035,25.731754,21.246749,31.080112,17.435978,28.827736,24.736019,41.827666,29.916386,44.137953,56.175414,28.256029,35.733181,34.328104,27.466887,29.668684,29.091508,18.753313,38.13368,35.384211,22.598567,17.5395,33.219263,44.651676,21.702342,25.668102,28.609638,30.055348,28.217623,30.292854,33.656372,21.392431,23.558511,24.553308,26.194446,36.344362,41.809727,28.906577,47.450784,23.136622,23.22087,37.125599,35.128886,74.378132,39.68052,32.162425,43.937781,54.425026,17.609248,30.025428,21.468771,91.230245,38.82758,31.20801,29.043644,23.617981,18.156919,35.162925,33.806818,36.118852,41.536215,24.670886,29.726148,39.416892,34.330425,18.211189,41.407811,29.706679,35.439675,35.823405,25.661498,65.611341,53.223913,38.777935,28.767156,41.456654,33.723904,57.412752,33.166865,30.21402,32.314248,32.186902,50.264188,36.035475,38.79216,44.52487,30.403142,24.863228,32.453381,41.768609,28.32655,35.280888,29.263157,21.728993,27.362243,44.356739,21.425535,28.930608,52.077345,26.431129,47.158498,90.453705,48.026407,18.957004,18.623807,53.530921,46.139461,46.152198,33.497359,34.378941,35.948633,28.522228,38.555841,53.233909,41.20916,67.522813,34.734022,57.247905,19.953935,30.796253,42.136321,27.313288,67.738276,35.602252,35.678044,35.998152,28.313646,65.220299,30.322324,52.668672
pericalcarine-rh_beta,30.226072,24.357776,36.833094,37.962616,24.265088,32.91049,62.465096,33.510992,21.431959,45.308431,31.279476,35.765278,31.158732,40.949625,25.549654,46.864372,36.590596,52.208558,40.879847,48.307929,45.437336,34.325692,40.462092,37.703355,40.580386,40.071525,36.817249,31.763726,36.7687,57.018826,26.431981,41.891571,35.940781,54.392412,45.985566,25.524885,43.064722,21.544135,32.213296,34.602615,60.65246,20.788109,32.420442,60.165692,28.725232,51.347341,51.115573,33.341832,56.367934,32.580808,24.969625,49.722803,27.519905,91.875245,33.88591,41.423683,64.13072,44.156457,35.008324,42.062764,21.803259,84.976335,36.954554,36.119095,40.109737,23.068523,25.385997,38.15567,69.315368,53.51249,37.923625,40.318419,32.803198,57.867013,33.40489,20.842281,48.750662,37.770803,42.385075,30.708273,32.921528,68.543983,49.083869,45.020195,20.643421,45.701699,38.750997,51.65309,39.116674,26.477864,33.531162,27.451853,39.217915,36.847948,43.094908,40.38528,45.846079,23.698664,33.628038,49.62767,42.684841,45.894382,35.462032,31.784508,40.664042,49.282482,27.064984,48.07039,57.688198,38.010068,57.777875,76.572922,40.591823,26.019069,28.262275,55.940864,62.655471,34.574887,25.999972,25.265134,38.84558,28.498454,58.791035,72.442193,30.759705,59.150448,36.687541,58.331394,18.657375,35.301188,36.237556,25.072017,67.57377,31.014098,28.170329,46.309917,36.988674,54.812367,25.43495,62.737062
postcentral-lh_beta,7.187632,7.006919,7.032504,5.776177,7.031681,9.913392,9.642877,11.331518,10.14783,11.347747,6.136888,9.9421,6.759847,7.504969,7.013942,7.398769,9.346248,9.885491,7.021378,7.745748,11.461183,5.15055,8.591489,5.698414,5.076029,17.927884,7.635063,5.5131,7.52886,4.482542,4.320922,5.307242,3.808258,7.080996,10.211876,5.505088,6.635128,10.049346,11.79259,12.24292,5.848342,9.131642,7.575524,7.337311,6.073709,6.83876,6.859828,6.463739,8.604426,16.648444,11.619896,5.855645,6.163889,5.3746,6.544319,7.509046,7.036178,7.476653,7.780691,4.394849,6.264569,7.380954,6.145365,18.351336,8.252865,8.447156,8.504741,12.102978,9.516514,4.685381,7.248958,10.203095,7.114813,5.910735,9.749713,6.159173,7.34026,10.236791,4.563142,8.366239,8.598141,6.01308,9.425557,3.970993,4.422993,6.508745,6.118499,7.996152,7.993692,7.973389,6.060874,7.922635,14.993072,6.891607,11.55184,5.065172,8.315816,9.010449,10.705633,8.017375,4.901022,6.701611,7.019113,7.135435,7.360059,5.596588,10.138052,19.420622,22.977054,5.672282,22.961567,13.960729,9.977295,6.326351,8.980134,12.563639,4.858511,6.518388,6.209819,10.95105,8.644843,17.409,9.546161,12.184552,21.790535,14.824824,10.616102,13.012102,11.511276,7.853618,12.10986,7.967953,7.440437,13.635006,10.27216,7.791815,11.359758,11.812246,8.138364,14.591741
postcentral-rh_beta,11.214951,10.069999,6.837392,6.918527,8.806817,7.310468,15.754317,12.014632,11.441291,7.709203,10.655054,13.985898,19.543752,16.126403,8.005418,8.491345,11.036206,10.38672,10.320053,12.309148,15.536767,12.128079,8.329071,9.541472,16.737294,13.48379,12.773988,15.104631,7.231443,8.215237,7.394987,7.166368,11.073718,22.577456,12.661991,8.763081,11.944995,8.410258,22.181877,11.174398,8.269524,11.654111,13.741718,11.924863,7.916681,15.438225,12.546179,12.449513,9.293816,17.348562,15.281571,6.607733,12.522736,10.51711,9.772133,8.492578,11.066538,17.302747,12.114802,5.660817,17.566329,13.890839,8.628471,31.929153,13.255292,13.555368,7.452993,10.140926,24.287006,15.361114,11.816051,29.577165,5.210968,9.712631,15.371025,8.353218,8.464186,16.396989,10.855291,13.610108,20.436783,13.959583,13.855366,9.553856,6.522083,9.579325,9.738336,8.225147,10.428775,9.925569,6.720107,10.792483,19.868323,13.254186,20.677732,8.61473,12.300697,13.89537,13.699315,16.414707,8.53508,16.940618,15.060821,9.54167,10.841423,7.205149,14.250067,24.856818,48.503566,4.910839,15.520457,18.540456,8.426489,13.691515,18.081383,23.891913,6.106661,11.326925,9.400107,15.127606,14.630167,25.188962,17.230983,9.02099,23.329006,9.286849,7.490763,12.37091,12.163064,5.930184,15.713922,7.557172,10.265442,10.454997,5.485496,6.841937,10.026205,7.359257,10.295658,24.394299
